"ANO_CMPT","MES_CMPT","Cod_Habilitacao","CNES"
"2024","06","2304","2653982"
"2024","06","2301","2653982"
"2024","06","0802","2653982"
"2024","06","0803","2653982"
"2024","06","0805","2653982"
"2024","06","0806","2653982"
"2024","06","1409","2653982"
"2024","06","1706","2653982"
"2024","06","2408","2653982"
"2024","06","2420","2653982"
"2024","06","2413","2653982"
"2024","06","0636","2653982"
"2024","06","2604","2653982"
"2024","06","1602","2653982"
"2024","06","0202","2653982"
"2024","06","1418","4014111"
"2024","06","1404","4014111"
"2024","06","1901","4014111"
"2024","06","1902","4014111"
"2024","06","2610","4014111"
"2024","06","2802","4014111"
"2023","03","1901","2409208"
"2023","03","2901","2409208"
"2023","03","1414","2409208"
"2023","03","2601","2409208"
"2023","03","2802","2409208"
"2023","03","1404","2409208"
"2023","03","1901","2409208"
"2023","03","2901","2409208"
"2023","03","2610","2409208"
"2023","03","2803","2409208"
"2023","03","2603","2653982"
"2023","03","0636","2653982"
"2023","03","2407","2653982"
"2023","03","2901","2653982"
"2023","03","0101","2653982"
"2023","03","2413","2653982"
"2023","03","1706","2653982"
"2023","03","2304","2653982"
"2023","03","2301","2653982"
"2023","03","0806","2653982"
"2023","03","0805","2653982"
"2023","03","0803","2653982"
"2023","03","0802","2653982"
"2023","03","1902","2653982"
"2023","03","0807","2653982"
"2023","03","0202","2653982"
"2023","03","1409","2653982"
"2023","03","2901","2653982"
"2023","03","2408","2653982"
"2023","03","1602","2653982"
"2023","03","2604","2653982"
"2023","03","1902","2653982"
"2023","03","0814","2653982"
"2023","03","2420","2653982"
"2023","03","1901","4014111"
"2023","03","1902","4014111"
"2023","03","1418","4014111"
"2023","03","2802","4014111"
"2023","03","1404","4014111"
"2023","03","1902","4014111"
"2023","03","1901","4014111"
"2021","04","2610","2409208"
"2021","04","1901","2409208"
"2021","04","1404","2409208"
"2021","04","2803","2409208"
"2021","04","2802","2409208"
"2021","04","2901","2409208"
"2021","04","1414","2409208"
"2021","04","2601","2409208"
"2021","04","2612","2653982"
"2021","04","0807","2653982"
"2021","04","0101","2653982"
"2021","04","2901","2653982"
"2021","04","0636","2653982"
"2021","04","2420","2653982"
"2021","04","1706","2653982"
"2021","04","2407","2653982"
"2021","04","1902","2653982"
"2021","04","2603","2653982"
"2021","04","2604","2653982"
"2021","04","2301","2653982"
"2021","04","2304","2653982"
"2021","04","1409","2653982"
"2021","04","0802","2653982"
"2021","04","0803","2653982"
"2021","04","0805","2653982"
"2021","04","0806","2653982"
"2021","04","2413","2653982"
"2021","04","0202","2653982"
"2021","04","1602","2653982"
"2021","04","2408","2653982"
"2021","04","1901","4014111"
"2021","04","2802","4014111"
"2021","04","1404","4014111"
"2024","05","2901","2409208"
"2024","05","1901","2409208"
"2024","05","1404","2409208"
"2024","05","2601","2409208"
"2024","05","2610","2409208"
"2024","05","1414","2409208"
"2024","05","2803","2409208"
"2024","05","2802","2409208"
"2024","05","0807","2653982"
"2024","05","0202","2653982"
"2024","05","1602","2653982"
"2024","05","2301","2653982"
"2024","05","2304","2653982"
"2024","05","2407","2653982"
"2024","05","0802","2653982"
"2024","05","0803","2653982"
"2024","05","0805","2653982"
"2024","05","0806","2653982"
"2024","05","2604","2653982"
"2024","05","0636","2653982"
"2024","05","2413","2653982"
"2024","05","2420","2653982"
"2024","05","2408","2653982"
"2024","05","1409","2653982"
"2024","05","1706","2653982"
"2024","05","0101","2653982"
"2024","05","2901","2653982"
"2024","05","2603","2653982"
"2024","05","1902","2653982"
"2024","05","2802","4014111"
"2024","05","1404","4014111"
"2024","05","1901","4014111"
"2024","05","1902","4014111"
"2024","05","1418","4014111"
"2023","02","2802","2409208"
"2023","02","1901","2409208"
"2023","02","1901","2409208"
"2023","02","2610","2409208"
"2023","02","2901","2409208"
"2023","02","2803","2409208"
"2023","02","2901","2409208"
"2023","02","1414","2409208"
"2023","02","2601","2409208"
"2023","02","1404","2409208"
"2023","02","2901","2653982"
"2023","02","2408","2653982"
"2023","02","0636","2653982"
"2023","02","2603","2653982"
"2023","02","1902","2653982"
"2023","02","2901","2653982"
"2023","02","0101","2653982"
"2023","02","2413","2653982"
"2023","02","1706","2653982"
"2023","02","0814","2653982"
"2023","02","0202","2653982"
"2023","02","2420","2653982"
"2023","02","2407","2653982"
"2023","02","2604","2653982"
"2023","02","1602","2653982"
"2023","02","1409","2653982"
"2023","02","2304","2653982"
"2023","02","2301","2653982"
"2023","02","0806","2653982"
"2023","02","0805","2653982"
"2023","02","0803","2653982"
"2023","02","0807","2653982"
"2023","02","1902","2653982"
"2023","02","0802","2653982"
"2023","02","1901","4014111"
"2023","02","1902","4014111"
"2023","02","1418","4014111"
"2023","02","2802","4014111"
"2023","02","1404","4014111"
"2023","02","1902","4014111"
"2023","02","1901","4014111"
"2024","03","2601","2409208"
"2024","03","2901","2409208"
"2024","03","1901","2409208"
"2024","03","1404","2409208"
"2024","03","2610","2409208"
"2024","03","2802","2409208"
"2024","03","2803","2409208"
"2024","03","1414","2409208"
"2024","03","0636","2653982"
"2024","03","2413","2653982"
"2024","03","2420","2653982"
"2024","03","2408","2653982"
"2024","03","1409","2653982"
"2024","03","1706","2653982"
"2024","03","0802","2653982"
"2024","03","0803","2653982"
"2024","03","0805","2653982"
"2024","03","0806","2653982"
"2024","03","2604","2653982"
"2024","03","1902","2653982"
"2024","03","0101","2653982"
"2024","03","2901","2653982"
"2024","03","2603","2653982"
"2024","03","0202","2653982"
"2024","03","1602","2653982"
"2024","03","2407","2653982"
"2024","03","2301","2653982"
"2024","03","2304","2653982"
"2024","03","0807","2653982"
"2024","03","1404","4014111"
"2024","03","1902","4014111"
"2024","03","1901","4014111"
"2024","03","1418","4014111"
"2024","03","2802","4014111"
"2024","02","2803","2409208"
"2024","02","2802","2409208"
"2024","02","2601","2409208"
"2024","02","2610","2409208"
"2024","02","2901","2409208"
"2024","02","1901","2409208"
"2024","02","1404","2409208"
"2024","02","1414","2409208"
"2024","02","2604","2653982"
"2024","02","0806","2653982"
"2024","02","0805","2653982"
"2024","02","2408","2653982"
"2024","02","0802","2653982"
"2024","02","2603","2653982"
"2024","02","2407","2653982"
"2024","02","1602","2653982"
"2024","02","0202","2653982"
"2024","02","1409","2653982"
"2024","02","1706","2653982"
"2024","02","0803","2653982"
"2024","02","1902","2653982"
"2024","02","0636","2653982"
"2024","02","2413","2653982"
"2024","02","2420","2653982"
"2024","02","0807","2653982"
"2024","02","2301","2653982"
"2024","02","2304","2653982"
"2024","02","2901","2653982"
"2024","02","0101","2653982"
"2024","02","1404","4014111"
"2024","02","1902","4014111"
"2024","02","1901","4014111"
"2024","02","1418","4014111"
"2024","02","2802","4014111"
"2020","12","2304","2726653"
"2020","12","2301","2726653"
"2020","12","2606","2726653"
"2020","12","0802","2726653"
"2020","12","0803","2726653"
"2020","12","0804","2726653"
"2020","12","0805","2726653"
"2020","12","0806","2726653"
"2020","12","0807","2726653"
"2020","12","2901","2726653"
"2020","12","1404","2726653"
"2020","12","1101","2726653"
"2020","12","2502","2726653"
"2020","12","2604","2726653"
"2020","12","2420","2726653"
"2020","12","1414","2726653"
"2020","12","2802","2726653"
"2020","12","2803","2726653"
"2020","12","2408","2726653"
"2020","12","2610","2726653"
"2020","12","0506","2726653"
"2020","12","1504","2726653"
"2020","12","2425","2726653"
"2020","12","2418","2726653"
"2020","12","1714","2726653"
"2020","12","2409","2726653"
"2020","12","2413","2726653"
"2020","12","1902","2726653"
"2020","12","1901","2726653"
"2020","12","2407","2726653"
"2020","12","0203","2726653"
"2020","12","2422","2726653"
"2020","12","1602","2726653"
"2020","12","1505","2726653"
"2020","12","3202","2726653"
"2024","01","1901","2409208"
"2024","01","1404","2409208"
"2024","01","2601","2409208"
"2024","01","2901","2409208"
"2024","01","1414","2409208"
"2024","01","2802","2409208"
"2024","01","2610","2409208"
"2024","01","2803","2409208"
"2024","01","0807","2653982"
"2024","01","0101","2653982"
"2024","01","2901","2653982"
"2024","01","2603","2653982"
"2024","01","0202","2653982"
"2024","01","1602","2653982"
"2024","01","2407","2653982"
"2024","01","2301","2653982"
"2024","01","2304","2653982"
"2024","01","0802","2653982"
"2024","01","0803","2653982"
"2024","01","0805","2653982"
"2024","01","0806","2653982"
"2024","01","2604","2653982"
"2024","01","1409","2653982"
"2024","01","0636","2653982"
"2024","01","2413","2653982"
"2024","01","2420","2653982"
"2024","01","2408","2653982"
"2024","01","1706","2653982"
"2024","01","1902","2653982"
"2024","01","1404","4014111"
"2024","01","1902","4014111"
"2024","01","1901","4014111"
"2024","01","1418","4014111"
"2024","01","2802","4014111"
"2024","04","2610","2409208"
"2024","04","2901","2409208"
"2024","04","1901","2409208"
"2024","04","1404","2409208"
"2024","04","2601","2409208"
"2024","04","2803","2409208"
"2024","04","2802","2409208"
"2024","04","1414","2409208"
"2024","04","2604","2653982"
"2024","04","0202","2653982"
"2024","04","1602","2653982"
"2024","04","1706","2653982"
"2024","04","0636","2653982"
"2024","04","2413","2653982"
"2024","04","2420","2653982"
"2024","04","2408","2653982"
"2024","04","1409","2653982"
"2024","04","0807","2653982"
"2024","04","0101","2653982"
"2024","04","2301","2653982"
"2024","04","2304","2653982"
"2024","04","1902","2653982"
"2024","04","2901","2653982"
"2024","04","2603","2653982"
"2024","04","0802","2653982"
"2024","04","0803","2653982"
"2024","04","0805","2653982"
"2024","04","0806","2653982"
"2024","04","1404","4014111"
"2024","04","1902","4014111"
"2024","04","1901","4014111"
"2024","04","1418","4014111"
"2024","04","2802","4014111"
"2023","12","1901","2409208"
"2023","12","2901","2409208"
"2023","12","2601","2409208"
"2023","12","1404","2409208"
"2023","12","1414","2409208"
"2023","12","2610","2409208"
"2023","12","2802","2409208"
"2023","12","2803","2409208"
"2023","12","2604","2653982"
"2023","12","0802","2653982"
"2023","12","0803","2653982"
"2023","12","0805","2653982"
"2023","12","0806","2653982"
"2023","12","2603","2653982"
"2023","12","2901","2653982"
"2023","12","0101","2653982"
"2023","12","1902","2653982"
"2023","12","1706","2653982"
"2023","12","0202","2653982"
"2023","12","1602","2653982"
"2023","12","2407","2653982"
"2023","12","2301","2653982"
"2023","12","2304","2653982"
"2023","12","2408","2653982"
"2023","12","2420","2653982"
"2023","12","2413","2653982"
"2023","12","0636","2653982"
"2023","12","1409","2653982"
"2023","12","0807","2653982"
"2023","12","1902","4014111"
"2023","12","1418","4014111"
"2023","12","2802","4014111"
"2023","12","1404","4014111"
"2023","12","1901","4014111"
"2022","09","1414","2409208"
"2022","09","2802","2409208"
"2022","09","2901","2409208"
"2022","09","1901","2409208"
"2022","09","1404","2409208"
"2022","09","2601","2409208"
"2022","09","2610","2409208"
"2022","09","2803","2409208"
"2022","09","1902","2653982"
"2022","09","0636","2653982"
"2022","09","0807","2653982"
"2022","09","1409","2653982"
"2022","09","0202","2653982"
"2022","09","2603","2653982"
"2022","09","1706","2653982"
"2022","09","1602","2653982"
"2022","09","2407","2653982"
"2022","09","2413","2653982"
"2022","09","2604","2653982"
"2022","09","0802","2653982"
"2022","09","0803","2653982"
"2022","09","0805","2653982"
"2022","09","0806","2653982"
"2022","09","2420","2653982"
"2022","09","2301","2653982"
"2022","09","2304","2653982"
"2022","09","0101","2653982"
"2022","09","2901","2653982"
"2022","09","2408","2653982"
"2022","09","0814","2653982"
"2022","09","2802","4014111"
"2022","09","1901","4014111"
"2022","09","1902","4014111"
"2022","09","1404","4014111"
"2020","11","1504","2726653"
"2020","11","1505","2726653"
"2020","11","1901","2726653"
"2020","11","1902","2726653"
"2020","11","2408","2726653"
"2020","11","3202","2726653"
"2020","11","2422","2726653"
"2020","11","2413","2726653"
"2020","11","2418","2726653"
"2020","11","2425","2726653"
"2020","11","2604","2726653"
"2020","11","2502","2726653"
"2020","11","2606","2726653"
"2020","11","0802","2726653"
"2020","11","0803","2726653"
"2020","11","0804","2726653"
"2020","11","0805","2726653"
"2020","11","0806","2726653"
"2020","11","0807","2726653"
"2020","11","2803","2726653"
"2020","11","2802","2726653"
"2020","11","1414","2726653"
"2020","11","0203","2726653"
"2020","11","2304","2726653"
"2020","11","2301","2726653"
"2020","11","2409","2726653"
"2020","11","1714","2726653"
"2020","11","2407","2726653"
"2020","11","2901","2726653"
"2020","11","1404","2726653"
"2020","11","1101","2726653"
"2020","11","0506","2726653"
"2020","11","2420","2726653"
"2020","11","2610","2726653"
"2020","11","1602","2726653"
"2022","11","1404","2409208"
"2022","11","2601","2409208"
"2022","11","2610","2409208"
"2022","11","1901","2409208"
"2022","11","2802","2409208"
"2022","11","2901","2409208"
"2022","11","1414","2409208"
"2022","11","2803","2409208"
"2022","11","0636","2653982"
"2022","11","1602","2653982"
"2022","11","1409","2653982"
"2022","11","0814","2653982"
"2022","11","2420","2653982"
"2022","11","1902","2653982"
"2022","11","0807","2653982"
"2022","11","0101","2653982"
"2022","11","2901","2653982"
"2022","11","2413","2653982"
"2022","11","2408","2653982"
"2022","11","1706","2653982"
"2022","11","2407","2653982"
"2022","11","2304","2653982"
"2022","11","0202","2653982"
"2022","11","2301","2653982"
"2022","11","2604","2653982"
"2022","11","2603","2653982"
"2022","11","0802","2653982"
"2022","11","0803","2653982"
"2022","11","0805","2653982"
"2022","11","0806","2653982"
"2022","11","1901","4014111"
"2022","11","1404","4014111"
"2022","11","1902","4014111"
"2022","11","1418","4014111"
"2022","11","2802","4014111"
"2020","10","0802","2726653"
"2020","10","0803","2726653"
"2020","10","0804","2726653"
"2020","10","0805","2726653"
"2020","10","0806","2726653"
"2020","10","0807","2726653"
"2020","10","0506","2726653"
"2020","10","2610","2726653"
"2020","10","2803","2726653"
"2020","10","2802","2726653"
"2020","10","1414","2726653"
"2020","10","2409","2726653"
"2020","10","1714","2726653"
"2020","10","2418","2726653"
"2020","10","2425","2726653"
"2020","10","1901","2726653"
"2020","10","2606","2726653"
"2020","10","1505","2726653"
"2020","10","2408","2726653"
"2020","10","0203","2726653"
"2020","10","2413","2726653"
"2020","10","1504","2726653"
"2020","10","1902","2726653"
"2020","10","2407","2726653"
"2020","10","3202","2726653"
"2020","10","2422","2726653"
"2020","10","2901","2726653"
"2020","10","1404","2726653"
"2020","10","1101","2726653"
"2020","10","1602","2726653"
"2020","10","2604","2726653"
"2020","10","2502","2726653"
"2020","10","2420","2726653"
"2020","10","2304","2726653"
"2020","10","2301","2726653"
"2022","10","2610","2409208"
"2022","10","2601","2409208"
"2022","10","1901","2409208"
"2022","10","1414","2409208"
"2022","10","2803","2409208"
"2022","10","2802","2409208"
"2022","10","1404","2409208"
"2022","10","2901","2409208"
"2022","10","2901","2653982"
"2022","10","2603","2653982"
"2022","10","1902","2653982"
"2022","10","1409","2653982"
"2022","10","2413","2653982"
"2022","10","0636","2653982"
"2022","10","2420","2653982"
"2022","10","2604","2653982"
"2022","10","0802","2653982"
"2022","10","0803","2653982"
"2022","10","0805","2653982"
"2022","10","0806","2653982"
"2022","10","1602","2653982"
"2022","10","1706","2653982"
"2022","10","2408","2653982"
"2022","10","0202","2653982"
"2022","10","0814","2653982"
"2022","10","2301","2653982"
"2022","10","2304","2653982"
"2022","10","2407","2653982"
"2022","10","0807","2653982"
"2022","10","0101","2653982"
"2022","10","1404","4014111"
"2022","10","2802","4014111"
"2022","10","1901","4014111"
"2022","10","1902","4014111"
"2022","12","1404","2409208"
"2022","12","2901","2409208"
"2022","12","2610","2409208"
"2022","12","1901","2409208"
"2022","12","1414","2409208"
"2022","12","2803","2409208"
"2022","12","2601","2409208"
"2022","12","2802","2409208"
"2022","12","2420","2653982"
"2022","12","1409","2653982"
"2022","12","2413","2653982"
"2022","12","0802","2653982"
"2022","12","0803","2653982"
"2022","12","0805","2653982"
"2022","12","0806","2653982"
"2022","12","2603","2653982"
"2022","12","1902","2653982"
"2022","12","0807","2653982"
"2022","12","0101","2653982"
"2022","12","2901","2653982"
"2022","12","2408","2653982"
"2022","12","0202","2653982"
"2022","12","0814","2653982"
"2022","12","1602","2653982"
"2022","12","0636","2653982"
"2022","12","2604","2653982"
"2022","12","2301","2653982"
"2022","12","2304","2653982"
"2022","12","2407","2653982"
"2022","12","1706","2653982"
"2022","12","1418","4014111"
"2022","12","2802","4014111"
"2022","12","1404","4014111"
"2022","12","1901","4014111"
"2022","12","1902","4014111"
"2023","11","2303","4044916"
"2023","11","1720","4044916"
"2023","11","1901","4044916"
"2023","11","2701","4044916"
"2023","11","2901","4044916"
"2023","11","2803","4044916"
"2023","11","0803","4044916"
"2023","11","1402","4044916"
"2023","11","2610","4044916"
"2023","11","1203","4044916"
"2023","11","1101","4044916"
"2023","11","0305","4044916"
"2023","11","1902","4044916"
"2023","11","2413","4044916"
"2023","11","3202","4044916"
"2023","11","1719","4044916"
"2023","11","2802","4044916"
"2023","11","1504","4044916"
"2023","11","1505","4044916"
"2023","11","2901","4044916"
"2023","11","2301","4044916"
"2023","11","2420","4044916"
"2023","11","1901","4044916"
"2023","11","0202","4044916"
"2023","11","0812","4044916"
"2023","11","1708","4044916"
"2023","11","1902","4044916"
"2023","11","2801","4044916"
"2023","11","2601","4044916"
"2023","11","3002","4044916"
"2023","11","2407","4044916"
"2023","11","1718","4044916"
"2023","11","1102","4044916"
"2023","11","0802","4044916"
"2023","11","0506","4044916"
"2023","11","0805","4044916"
"2023","11","0806","4044916"
"2023","11","0807","4044916"
"2023","11","1708","4044916"
"2023","01","1404","2409208"
"2023","01","2802","2409208"
"2023","01","1414","2409208"
"2023","01","1901","2409208"
"2023","01","2803","2409208"
"2023","01","2610","2409208"
"2023","01","2601","2409208"
"2023","01","2901","2409208"
"2023","01","2413","2653982"
"2023","01","1602","2653982"
"2023","01","0636","2653982"
"2023","01","2604","2653982"
"2023","01","0802","2653982"
"2023","01","0803","2653982"
"2023","01","0805","2653982"
"2023","01","0806","2653982"
"2023","01","2408","2653982"
"2023","01","0807","2653982"
"2023","01","1902","2653982"
"2023","01","0101","2653982"
"2023","01","2901","2653982"
"2023","01","2603","2653982"
"2023","01","2420","2653982"
"2023","01","2407","2653982"
"2023","01","0202","2653982"
"2023","01","1409","2653982"
"2023","01","1706","2653982"
"2023","01","0814","2653982"
"2023","01","2301","2653982"
"2023","01","2304","2653982"
"2023","01","1901","4014111"
"2023","01","1902","4014111"
"2023","01","1418","4014111"
"2023","01","2802","4014111"
"2023","01","1404","4014111"
"2022","01","2901","2409208"
"2022","01","1901","2409208"
"2022","01","2601","2409208"
"2022","01","1414","2409208"
"2022","01","1404","2409208"
"2022","01","2802","2409208"
"2022","01","2803","2409208"
"2022","01","2610","2409208"
"2022","01","1902","2653982"
"2022","01","1706","2653982"
"2022","01","2603","2653982"
"2022","01","2301","2653982"
"2022","01","2304","2653982"
"2022","01","1409","2653982"
"2022","01","0636","2653982"
"2022","01","0806","2653982"
"2022","01","2604","2653982"
"2022","01","2407","2653982"
"2022","01","2413","2653982"
"2022","01","0802","2653982"
"2022","01","0803","2653982"
"2022","01","0805","2653982"
"2022","01","2408","2653982"
"2022","01","1602","2653982"
"2022","01","2420","2653982"
"2022","01","0202","2653982"
"2022","01","0807","2653982"
"2022","01","0101","2653982"
"2022","01","2901","2653982"
"2022","01","2802","4014111"
"2022","01","1902","4014111"
"2022","01","1404","4014111"
"2022","01","1901","4014111"
"2021","01","1902","2726653"
"2021","01","2420","2726653"
"2021","01","0802","2726653"
"2021","01","0803","2726653"
"2021","01","1602","2726653"
"2021","01","0804","2726653"
"2021","01","0805","2726653"
"2021","01","0806","2726653"
"2021","01","0807","2726653"
"2021","01","2901","2726653"
"2021","01","1404","2726653"
"2021","01","1101","2726653"
"2021","01","2304","2726653"
"2021","01","2301","2726653"
"2021","01","2606","2726653"
"2021","01","2411","2726653"
"2021","01","2803","2726653"
"2021","01","2802","2726653"
"2021","01","1414","2726653"
"2021","01","2413","2726653"
"2021","01","1504","2726653"
"2021","01","1505","2726653"
"2021","01","2502","2726653"
"2021","01","0506","2726653"
"2021","01","2408","2726653"
"2021","01","2418","2726653"
"2021","01","2425","2726653"
"2021","01","2604","2726653"
"2021","01","1901","2726653"
"2021","01","0203","2726653"
"2021","01","2610","2726653"
"2021","01","2407","2726653"
"2021","01","2428","2726653"
"2021","01","1714","2726653"
"2021","01","2409","2726653"
"2021","01","3202","2726653"
"2021","01","2422","2726653"
"2022","08","2610","2409208"
"2022","08","2802","2409208"
"2022","08","2601","2409208"
"2022","08","1901","2409208"
"2022","08","2901","2409208"
"2022","08","1414","2409208"
"2022","08","2803","2409208"
"2022","08","1404","2409208"
"2022","08","2407","2653982"
"2022","08","1902","2653982"
"2022","08","2304","2653982"
"2022","08","2413","2653982"
"2022","08","1706","2653982"
"2022","08","2603","2653982"
"2022","08","1409","2653982"
"2022","08","0636","2653982"
"2022","08","2408","2653982"
"2022","08","0803","2653982"
"2022","08","0805","2653982"
"2022","08","0806","2653982"
"2022","08","0202","2653982"
"2022","08","2301","2653982"
"2022","08","1602","2653982"
"2022","08","0807","2653982"
"2022","08","0101","2653982"
"2022","08","2901","2653982"
"2022","08","2420","2653982"
"2022","08","2604","2653982"
"2022","08","0802","2653982"
"2022","08","1901","4014111"
"2022","08","1902","4014111"
"2022","08","1404","4014111"
"2022","08","2802","4014111"
"2021","02","2802","2409208"
"2021","02","1414","2409208"
"2021","02","2601","2409208"
"2021","02","2901","2409208"
"2021","02","2610","2409208"
"2021","02","1404","2409208"
"2021","02","2803","2409208"
"2021","02","1901","2409208"
"2021","02","2603","2653982"
"2021","02","2413","2653982"
"2021","02","2407","2653982"
"2021","02","1602","2653982"
"2021","02","0636","2653982"
"2021","02","1409","2653982"
"2021","02","1706","2653982"
"2021","02","0101","2653982"
"2021","02","0202","2653982"
"2021","02","1902","2653982"
"2021","02","2304","2653982"
"2021","02","2301","2653982"
"2021","02","0806","2653982"
"2021","02","0805","2653982"
"2021","02","0803","2653982"
"2021","02","0802","2653982"
"2021","02","2604","2653982"
"2021","02","2420","2653982"
"2021","02","2408","2653982"
"2021","02","2901","2653982"
"2021","02","0807","2653982"
"2021","02","1901","4014111"
"2021","02","1404","4014111"
"2021","02","2802","4014111"
"2022","02","2610","2409208"
"2022","02","2803","2409208"
"2022","02","2802","2409208"
"2022","02","1404","2409208"
"2022","02","2901","2409208"
"2022","02","1414","2409208"
"2022","02","1901","2409208"
"2022","02","2601","2409208"
"2022","02","0802","2653982"
"2022","02","0803","2653982"
"2022","02","0805","2653982"
"2022","02","0806","2653982"
"2022","02","1409","2653982"
"2022","02","2420","2653982"
"2022","02","2301","2653982"
"2022","02","2304","2653982"
"2022","02","2408","2653982"
"2022","02","0202","2653982"
"2022","02","0807","2653982"
"2022","02","0101","2653982"
"2022","02","2901","2653982"
"2022","02","1902","2653982"
"2022","02","0636","2653982"
"2022","02","2604","2653982"
"2022","02","1706","2653982"
"2022","02","1602","2653982"
"2022","02","2603","2653982"
"2022","02","2407","2653982"
"2022","02","2413","2653982"
"2022","02","1901","4014111"
"2022","02","1404","4014111"
"2022","02","1902","4014111"
"2022","02","2802","4014111"
"2020","12","2802","2409208"
"2020","12","1414","2409208"
"2020","12","2803","2409208"
"2020","12","2610","2409208"
"2020","12","2901","2409208"
"2020","12","1901","2409208"
"2020","12","1404","2409208"
"2020","12","2601","2409208"
"2020","12","2413","2653982"
"2020","12","2420","2653982"
"2020","12","2407","2653982"
"2020","12","2603","2653982"
"2020","12","1706","2653982"
"2020","12","1409","2653982"
"2020","12","0636","2653982"
"2020","12","2408","2653982"
"2020","12","2604","2653982"
"2020","12","0802","2653982"
"2020","12","0803","2653982"
"2020","12","0805","2653982"
"2020","12","0806","2653982"
"2020","12","0202","2653982"
"2020","12","2301","2653982"
"2020","12","2304","2653982"
"2020","12","1902","2653982"
"2020","12","1602","2653982"
"2020","12","0807","2653982"
"2020","12","0101","2653982"
"2020","12","2901","2653982"
"2020","12","2802","4014111"
"2020","12","1901","4014111"
"2020","12","1404","4014111"
"2022","07","1901","2409208"
"2022","07","2901","2409208"
"2022","07","2803","2409208"
"2022","07","1414","2409208"
"2022","07","2802","2409208"
"2022","07","2601","2409208"
"2022","07","1404","2409208"
"2022","07","2610","2409208"
"2022","07","2304","2653982"
"2022","07","2301","2653982"
"2022","07","1902","2653982"
"2022","07","2408","2653982"
"2022","07","0636","2653982"
"2022","07","1409","2653982"
"2022","07","2420","2653982"
"2022","07","0202","2653982"
"2022","07","0806","2653982"
"2022","07","0805","2653982"
"2022","07","0803","2653982"
"2022","07","0802","2653982"
"2022","07","2604","2653982"
"2022","07","2413","2653982"
"2022","07","1706","2653982"
"2022","07","2603","2653982"
"2022","07","2407","2653982"
"2022","07","2901","2653982"
"2022","07","0101","2653982"
"2022","07","0807","2653982"
"2022","07","1602","2653982"
"2022","07","1404","4014111"
"2022","07","1902","4014111"
"2022","07","2802","4014111"
"2022","07","1901","4014111"
"2022","06","2901","2409208"
"2022","06","2802","2409208"
"2022","06","1404","2409208"
"2022","06","1901","2409208"
"2022","06","2601","2409208"
"2022","06","1414","2409208"
"2022","06","2610","2409208"
"2022","06","2803","2409208"
"2022","06","0806","2653982"
"2022","06","1602","2653982"
"2022","06","2603","2653982"
"2022","06","1902","2653982"
"2022","06","1409","2653982"
"2022","06","2413","2653982"
"2022","06","0636","2653982"
"2022","06","2420","2653982"
"2022","06","1706","2653982"
"2022","06","2408","2653982"
"2022","06","0202","2653982"
"2022","06","2604","2653982"
"2022","06","2301","2653982"
"2022","06","2304","2653982"
"2022","06","2407","2653982"
"2022","06","0807","2653982"
"2022","06","0101","2653982"
"2022","06","2901","2653982"
"2022","06","0802","2653982"
"2022","06","0803","2653982"
"2022","06","0805","2653982"
"2022","06","1404","4014111"
"2022","06","2802","4014111"
"2022","06","1901","4014111"
"2022","06","1902","4014111"
"2021","01","1901","2409208"
"2021","01","2601","2409208"
"2021","01","2901","2409208"
"2021","01","1414","2409208"
"2021","01","2802","2409208"
"2021","01","2610","2409208"
"2021","01","2803","2409208"
"2021","01","1404","2409208"
"2021","01","2604","2653982"
"2021","01","0802","2653982"
"2021","01","0803","2653982"
"2021","01","0805","2653982"
"2021","01","0806","2653982"
"2021","01","2301","2653982"
"2021","01","2304","2653982"
"2021","01","1902","2653982"
"2021","01","2420","2653982"
"2021","01","1409","2653982"
"2021","01","0202","2653982"
"2021","01","0807","2653982"
"2021","01","0101","2653982"
"2021","01","2901","2653982"
"2021","01","2407","2653982"
"2021","01","2408","2653982"
"2021","01","1706","2653982"
"2021","01","0636","2653982"
"2021","01","2413","2653982"
"2021","01","2603","2653982"
"2021","01","1602","2653982"
"2021","01","2802","4014111"
"2021","01","1901","4014111"
"2021","01","1404","4014111"
"2020","10","2802","2409208"
"2020","10","2901","2409208"
"2020","10","1901","2409208"
"2020","10","1404","2409208"
"2020","10","1414","2409208"
"2020","10","2803","2409208"
"2020","10","2601","2409208"
"2020","10","2610","2409208"
"2020","10","2407","2653982"
"2020","10","2408","2653982"
"2020","10","1706","2653982"
"2020","10","2304","2653982"
"2020","10","2301","2653982"
"2020","10","2420","2653982"
"2020","10","2604","2653982"
"2020","10","0636","2653982"
"2020","10","2901","2653982"
"2020","10","0101","2653982"
"2020","10","0807","2653982"
"2020","10","1602","2653982"
"2020","10","0806","2653982"
"2020","10","0805","2653982"
"2020","10","0202","2653982"
"2020","10","0803","2653982"
"2020","10","0802","2653982"
"2020","10","2603","2653982"
"2020","10","2413","2653982"
"2020","10","1409","2653982"
"2020","10","1902","2653982"
"2020","10","1901","4014111"
"2020","10","1404","4014111"
"2022","05","2901","2409208"
"2022","05","2610","2409208"
"2022","05","1404","2409208"
"2022","05","1901","2409208"
"2022","05","2803","2409208"
"2022","05","1414","2409208"
"2022","05","2601","2409208"
"2022","05","2802","2409208"
"2022","05","2413","2653982"
"2022","05","0202","2653982"
"2022","05","2420","2653982"
"2022","05","1409","2653982"
